node,Green LED,Yellow LED,Red LED,Idle,TRX_OFF,PLL_ON,RX_ON,TX TX_PWR 0,TX TX_PWR 1,TX TX_PWR 2,TX TX_PWR 3,TX TX_PWR 4,TX TX_PWR 5,TX TX_PWR 6,TX TX_PWR 7,TX TX_PWR 8,TX TX_PWR 9,TX TX_PWR 10,TX TX_PWR 11,TX TX_PWR 12,TX TX_PWR 13,TX TX_PWR 14,TX TX_PWR 15
58,131.89918345636127,132.07863257328992,132.33506232356135,123.92001194353963,126.65288124185844,144.65314419109666,167.11999109663412,171.45405798045604,170.45114592833878,169.41517325227966,168.1343808903366,167.28859001085777,165.6738395222584,164.5531643865364,163.2897787668259,161.64973355048858,160.59473973941368,158.86073322475568,157.9384540716612,156.26764962552915,154.395896742671,153.05518338762215,151.29060456026062
59,128.74492254588316,129.0242225963967,129.372932132031,120.99063944088918,123.74363489390367,141.09823896934995,164.37769792894426,167.59803704327328,166.49276902356905,165.35047794612794,164.22405202020204,163.05704899814782,161.797022562721,160.5389499831593,159.23070225665205,157.8697804220925,156.4577736865739,155.08890615177367,153.7246738496072,152.25785028058363,150.6017391694725,149.16261113605748,147.7063709025595
60,131.86525444176354,132.15649506254115,132.39253927161036,124.25038517218688,126.90454300131634,144.7533290917069,166.59263259486733,170.67576524791576,169.5959350592365,168.5986931344593,167.36713317244403,166.15972553751647,165.14426650581268,163.70225137091467,162.35576875822727,161.05023864384464,159.58949160908196,158.32319216847648,156.86615959197104,155.54353965120106,153.9754091507571,152.40078808818689,151.02433234616652
61,128.85813637896158,129.1425516194332,129.47649477410656,121.38403694331983,124.04401854974707,142.30015044695563,165.13048432231963,168.96448127530365,167.86612086985838,166.81201990553308,165.6847678691841,164.477483974359,163.31767835468645,161.98625303643723,160.59478877275794,159.25096221322536,157.845375140481,156.4333879892038,155.06943537873678,153.585261749494,152.06994784172664,150.41701258992805,148.9012404408457
62,128.82228779197885,128.8107605199383,129.22229499889846,121.11787282345163,123.53677109495486,141.02083715293082,165.2435639048039,168.55814210178454,167.65362847069196,166.30388869296894,165.24385172945583,163.9418878607623,162.8743646981049,161.3843912756114,159.95829477858558,158.63488657407407,157.3327643754131,155.9170042961005,154.48231537190082,152.93500925313947,151.51321282220752,149.69087537190086,147.82152132231403
63,131.36094742030892,131.5976277312305,131.98164656588892,123.91990816494167,126.45964843108266,144.65235326979956,166.80481600131426,169.58569837358303,168.5684149827501,167.39769717384158,166.4221738130442,165.28273759447916,164.18040420637527,162.97284226092674,161.72595301462133,160.47093975903616,159.18639167579408,157.91999802847755,156.63681204819278,155.25699189307628,153.82521752464405,152.33892070098577,150.9048516976999
64,129.30563397235844,129.34855293068864,129.52828972587474,121.60613327390237,124.05624654480606,140.60538363798483,160.80537962550156,167.89062773071777,166.98102518947837,165.8201518394649,164.82088695652175,163.5666408026756,161.8486769230769,160.56253623188405,159.18839768167635,157.6161431438127,156.2433799331104,154.70749431438128,153.50746421404682,151.7796314381271,150.12712236710132,148.67787930458042,146.84489836175192
65,131.4443496945899,131.24178259921501,131.6499234793983,123.47929808111645,126.76112565445024,144.01843259162305,167.06918364231188,170.26207893589185,168.82063549160674,167.8618255560401,166.81432482547993,165.55229035776614,164.28971269633507,163.3182741548528,161.52351003052766,160.36037945698396,159.41011812827227,157.57196302356022,156.42741819371727,155.0921517827936,153.25926586003925,152.0896497710922,150.311934249264
66,129.98978053736735,130.06817633777374,130.6819523594491,122.79084037028676,125.28444918699189,142.72941418247518,165.36222764227642,169.6797581846918,168.62520568977197,167.3673510950553,166.2851955294649,165.13526529690677,163.910758636261,162.9013170015805,161.24587556458897,160.01406808943088,158.63224085365854,157.07559180216802,155.88950914634148,154.3821611920081,152.40316457839484,151.14316768292682,149.35306569590247
67,129.3372405034839,129.42672717049032,129.6598004045853,121.14553846153845,123.8724735776928,141.67901641556105,164.52313441222745,169.0707854251012,167.91723106316024,166.81012798020691,165.67099033490672,164.31856522717047,163.0770761968982,161.95478340080967,160.5081090132614,158.82443657219972,157.46551517194877,156.17119534412956,154.6973830074174,153.27762685560054,151.56206979096427,149.8463774030354,148.4544952766532
68,137.06808634041855,137.20920283407477,137.70348895847064,128.81520411861612,131.61249382105783,149.47602554383653,172.91692404020432,176.49269429795646,175.25888863261943,174.3152747198418,173.26284923381115,172.08935464733025,170.74159439868205,169.46042270929468,168.1639279947273,166.61747396176665,165.33895737200618,163.63814433216166,162.36143704680293,161.04332864674868,159.34792265436167,157.75218317592797,156.16850758075148
69,130.69266921542555,130.9829418218085,131.39629554521275,122.80985837765958,125.49060987367022,143.33325631648935,165.84847174202127,170.28366190159574,169.2869306848404,168.050086768617,166.9542892287234,165.65196708776594,164.53372706117023,163.11778523936172,161.8213096742021,160.3583195921986,159.05209995567373,157.62389561170212,156.05149290780142,154.75308000886525,153.1073732269504,151.41150975177305,149.92900842198577
